,Name,Subs,Identifier,Type,Full_identifier,Nr_featured,Featured
2639,René will Rendite,30200,UCBDCMjdd6ADDqhcg0JpsmLQ,channel,/channel/UCBDCMjdd6ADDqhcg0JpsmLQ,8,"['/channel/UCpvNsu17XsZFH3a_6tl_YyQ', '/channel/UCwCkwEd6FDJ9Rj1kIqLkPBA', '/channel/UC234wdhgU4NVDqYBRkkVkfQ', '/user/Talerbox', '/user/AktienMitKopf', '/channel/UCeARcCUiZg79SQQ-2_XNlXQ', '/channel/UCms5-DkK_Fimc5rVd7Ik62Q', '/channel/UC1IhMFhpGevUDG2P4OT5nBg']"
2640,Mission Money,243000,UCpvNsu17XsZFH3a_6tl_YyQ,channel,/channel/UCpvNsu17XsZFH3a_6tl_YyQ,0,[]
2641,René und Risken,79,UCwCkwEd6FDJ9Rj1kIqLkPBA,channel,/channel/UCwCkwEd6FDJ9Rj1kIqLkPBA,1,['/channel/UCBDCMjdd6ADDqhcg0JpsmLQ']
2642,Inside Wirtschaft,22500,UC234wdhgU4NVDqYBRkkVkfQ,channel,/channel/UC234wdhgU4NVDqYBRkkVkfQ,0,[]
2643,Talerbox Invest Smart,178000,Talerbox,user,/user/Talerbox,0,[]
2644,Aktien mit Kopf,296000,AktienMitKopf,user,/user/AktienMitKopf,2,"['/channel/UC0OnreqP55xLpA6W5nzxb5Q', '/channel/UC70-qPE5cS_aOYAOGnM_24g']"
2645,Finanzfluss,877000,UCeARcCUiZg79SQQ-2_XNlXQ,channel,/channel/UCeARcCUiZg79SQQ-2_XNlXQ,0,[]
2646,Mindful Money,33500,UCms5-DkK_Fimc5rVd7Ik62Q,channel,/channel/UCms5-DkK_Fimc5rVd7Ik62Q,0,[]
2647,Fortunalista,756,UC1IhMFhpGevUDG2P4OT5nBg,channel,/channel/UC1IhMFhpGevUDG2P4OT5nBg,0,[]
2648,groenlandrecords,212000,groenlandrecords,user,/user/groenlandrecords,8,"['/channel/UCkQreQ0iXX1iQAuX9Ugmlfw', '/user/pocketknifepk', '/user/williamfitzsimmons', '/channel/UCHv3etqj3LzXXWWRSFMP0vw', '/channel/UCnuxlbhH5dGaFhkWgBZfKdw', '/user/CHLDRN', '/channel/UCfTErasHSLRvLUtr_lTbz1w', '/channel/UCFwcpM9PHlHavgdLeecMjpg']"
2649,Philipp Dittberner,14300,UCkQreQ0iXX1iQAuX9Ugmlfw,channel,/channel/UCkQreQ0iXX1iQAuX9Ugmlfw,4,"['/user/groenlandrecords', '/user/MarvOfficialChannel', '/user/MrDisarstar', '/channel/UCR9DKFJI69__LzDWsw1i_tA']"
2650,Marv,33500,MarvOfficialChannel,user,/user/MarvOfficialChannel,12,"['/user/SpinTwistRecords', '/user/PewDiePie', '/channel/UC-uwwU59zq6UV035wzovsTA', '/user/kelvinjonesmusic', '/user/galantistv', '/user/MStimming', '/channel/UC0jJIBEddDcl7xLM-AQTD0A', '/channel/UC0l_deKneitQOvD9dNPktMg', '/channel/UC1GFqqHIBaiCW1ivJJCFTvg', '/user/SquishyMuffinz', '/channel/UC27Ij9OupOdJI-2BZ5rEEUw', '/user/CherryHDGaming']"
2651,SpinTwistRecords,348000,SpinTwistRecords,user,/user/SpinTwistRecords,0,[]
2652,Autumn Child,45,UC-uwwU59zq6UV035wzovsTA,channel,/channel/UC-uwwU59zq6UV035wzovsTA,0,[]
2653,Kelvin Jones,41400,kelvinjonesmusic,user,/user/kelvinjonesmusic,0,[]
2654,Galantis,3520000,galantistv,user,/user/galantistv,0,[]
2655,Stimming_official,12000,MStimming,user,/user/MStimming,0,[]
2656,Dignitas Rocket League,2920,UC0jJIBEddDcl7xLM-AQTD0A,channel,/channel/UC0jJIBEddDcl7xLM-AQTD0A,0,[]
2657,RP Archive,44200,UC0l_deKneitQOvD9dNPktMg,channel,/channel/UC0l_deKneitQOvD9dNPktMg,0,[]
2658,amustycow,2640000,UC1GFqqHIBaiCW1ivJJCFTvg,channel,/channel/UC1GFqqHIBaiCW1ivJJCFTvg,1,['/user/SquishyMuffinz']
2659,SquishyMuffinz,1360000,SquishyMuffinz,user,/user/SquishyMuffinz,1,['/channel/UC1GFqqHIBaiCW1ivJJCFTvg']
2660,Helical,138000,UC27Ij9OupOdJI-2BZ5rEEUw,channel,/channel/UC27Ij9OupOdJI-2BZ5rEEUw,0,[]
2661,Cherry_Z,17100,CherryHDGaming,user,/user/CherryHDGaming,0,[]
2662,Disarstar,60400,MrDisarstar,user,/user/MrDisarstar,0,[]
2663,BLINKER,1060,UCR9DKFJI69__LzDWsw1i_tA,channel,/channel/UCR9DKFJI69__LzDWsw1i_tA,0,[]
2664,Kat Frankie,421,pocketknifepk,user,/user/pocketknifepk,0,[]
2665,williamfitzsimmons,48000,williamfitzsimmons,user,/user/williamfitzsimmons,0,[]
2666,AgarAgarVEVO,-1,UCHv3etqj3LzXXWWRSFMP0vw,channel,/channel/UCHv3etqj3LzXXWWRSFMP0vw,3,"['/user/crackirecords', '/user/FlavienBergerVEVO', '/user/SuperpozeVEVO']"
2667,Cracki Records,46200,crackirecords,user,/user/crackirecords,0,[]
2668,FlavienBergerVEVO,-1,FlavienBergerVEVO,user,/user/FlavienBergerVEVO,3,"['/user/VEVO', '/user/panrecord', '/user/BuvetteVEVO']"
2669,Pan European Recording,15300,panrecord,user,/user/panrecord,0,[]
2670,BuvetteVEVO,-1,BuvetteVEVO,user,/user/BuvetteVEVO,2,"['/user/VEVO', '/user/panrecord']"
2671,SuperpozeVEVO,-1,SuperpozeVEVO,user,/user/SuperpozeVEVO,2,"['/user/VEVO', '/user/combienmille']"
2672,Combien Mille,482,combienmille,user,/user/combienmille,1,['/user/SuperpozeVEVO']
2673,Oehl,2950,UCnuxlbhH5dGaFhkWgBZfKdw,channel,/channel/UCnuxlbhH5dGaFhkWgBZfKdw,0,[]
2674,CHILDREN,379,CHLDRN,user,/user/CHLDRN,0,[]
2675,Das Paradies,317,UCfTErasHSLRvLUtr_lTbz1w,channel,/channel/UCfTErasHSLRvLUtr_lTbz1w,0,[]
2676,Evan Klar,426,UCFwcpM9PHlHavgdLeecMjpg,channel,/channel/UCFwcpM9PHlHavgdLeecMjpg,2,"['/user/groenlandrecords', '/user/jesuispetiterouge']"
2677,Novaa,5920,jesuispetiterouge,user,/user/jesuispetiterouge,0,[]
2678,Berlin,4580,Berlin,user,/user/Berlin,12,"['/user/MesseBerlin', '/user/MorgenpostTV', '/user/MusicalsandmoreTV', '/user/Berlinvision', '/user/DashBerlinChannel', '/user/urbanamadei', '/user/berlincallingfilm', '/user/jewishmuseumberlin', '/user/BerlinMusic', '/user/Showpalast', '/user/BerlinQDorf', '/user/albabasketball']"
2679,Messe Berlin,828,MesseBerlin,user,/user/MesseBerlin,11,"['/channel/UC15xJ4Y7Jt4m7jC8FTN7rEw', '/user/ITBBerlin', '/channel/UCGYikxcvTL5Zlvhyws_wMwA', '/channel/UCL2zYI3ae-vqCWa2hXCcx-g', '/channel/UCMtivhNxlEM4uNNuVoK4tiw', '/channel/UCVeMIihhUTET2Z6-BVj-A9w', '/channel/UCWmxheTgsTK_jfroSo10-CA', '/channel/UC_nr9OhX4rIp9IrqHd_tahA', '/user/visitBerlin', '/user/BerlinPartner', '/user/GrueneWoche']"
2680,ILA Innovation and Leadership in Aerospace,171,UC15xJ4Y7Jt4m7jC8FTN7rEw,channel,/channel/UC15xJ4Y7Jt4m7jC8FTN7rEw,0,[]
2681,ITBBerlin,3040,ITBBerlin,user,/user/ITBBerlin,12,"['/user/EcotourismTrend', '/user/AdvTravTrade', '/channel/UCBBRBNEdEuMkpcjgdl1Z77w', '/user/Travelindustryclub1', '/user/VisitBritainTV', '/user/TravelChannelTV', '/channel/UCKVijKI_Wx3b3D7wNdspghg', '/user/DRVvideo', '/channel/UCL2zYI3ae-vqCWa2hXCcx-g', '/user/meinurlaubinmv', '/user/IATAtv', '/user/hostelworld']"
2682,EcotourismTrend,689,EcotourismTrend,user,/user/EcotourismTrend,0,[]
2683,Adventure Travel Trade Association,1860,AdvTravTrade,user,/user/AdvTravTrade,0,[]
2684,World Travel & Tourism Council,3840,UCBBRBNEdEuMkpcjgdl1Z77w,channel,/channel/UCBBRBNEdEuMkpcjgdl1Z77w,0,[]
2685,Travelindustryclub1,34,Travelindustryclub1,user,/user/Travelindustryclub1,0,[]
2686,BiG - Britain is Great,1820,VisitBritainTV,user,/user/VisitBritainTV,0,[]
2687,Travel Channel,294000,TravelChannelTV,user,/user/TravelChannelTV,0,[]
2688,Global Ecotourism Network,10,UCKVijKI_Wx3b3D7wNdspghg,channel,/channel/UCKVijKI_Wx3b3D7wNdspghg,0,[]
2689,Deutscher Reiseverband,300,DRVvideo,user,/user/DRVvideo,0,[]
2690,InnoTrans Messe Berlin,524,UCL2zYI3ae-vqCWa2hXCcx-g,channel,/channel/UCL2zYI3ae-vqCWa2hXCcx-g,0,[]
2691,meinurlaubinmv,2820,meinurlaubinmv,user,/user/meinurlaubinmv,0,[]
2692,IATAtv,28600,IATAtv,user,/user/IATAtv,0,[]
2693,Hostelworld – Meet The World,33000,hostelworld,user,/user/hostelworld,0,[]
2694,DMEA,191,UCGYikxcvTL5Zlvhyws_wMwA,channel,/channel/UCGYikxcvTL5Zlvhyws_wMwA,0,[]
2695,palais.berlin,6,UCMtivhNxlEM4uNNuVoK4tiw,channel,/channel/UCMtivhNxlEM4uNNuVoK4tiw,0,[]
2696,hub27 Berlin,14,UCVeMIihhUTET2Z6-BVj-A9w,channel,/channel/UCVeMIihhUTET2Z6-BVj-A9w,0,[]
2697,IFA+ Summit,94,UCWmxheTgsTK_jfroSo10-CA,channel,/channel/UCWmxheTgsTK_jfroSo10-CA,0,[]
2698,CityCube Berlin,-1,UC_nr9OhX4rIp9IrqHd_tahA,channel,/channel/UC_nr9OhX4rIp9IrqHd_tahA,0,[]
2699,visitBerlin,954,visitBerlin,user,/user/visitBerlin,1,['/user/Berlin']
2700,Berlin Partner für Wirtschaft und Technologie GmbH,630,BerlinPartner,user,/user/BerlinPartner,0,[]
2701,GrueneWoche,370,GrueneWoche,user,/user/GrueneWoche,3,"['/user/GDInstitute', '/channel/UCh_8CJ9ngABMbrzm9M3gjFA', '/channel/UCq4gvbfrNv-u_eM1YpborSw']"
2702,Gottlieb Duttweiler Inst,771,GDInstitute,user,/user/GDInstitute,0,[]
2703,yumtamtam,403000,UCh_8CJ9ngABMbrzm9M3gjFA,channel,/channel/UCh_8CJ9ngABMbrzm9M3gjFA,1,['/user/Fewjar']
2704,dirico,102,UCq4gvbfrNv-u_eM1YpborSw,channel,/channel/UCq4gvbfrNv-u_eM1YpborSw,0,[]
2705,MusicalsandmoreTV,545,MusicalsandmoreTV,user,/user/MusicalsandmoreTV,0,[]
2706,Berlinvision,16,Berlinvision,user,/user/Berlinvision,0,[]
2707,Dash Berlin,757000,DashBerlinChannel,user,/user/DashBerlinChannel,7,"['/channel/UCCkD4EUfFeg5iQEXkwK-PVg', '/user/armadamusic', '/channel/UCKyr47IbbGO4HCTRVw3b-lA', '/user/RowaldSteyn', '/channel/UCnMfi1Lx2tO2tGX4WxjUDtw', '/user/DJISAAC', '/user/dblockstefan']"
2708,AVIAN GRAYS,1210,UCCkD4EUfFeg5iQEXkwK-PVg,channel,/channel/UCCkD4EUfFeg5iQEXkwK-PVg,1,['/user/armadamusic']
2709,Armada Music,4990000,armadamusic,user,/user/armadamusic,2,"['/channel/UCCkD4EUfFeg5iQEXkwK-PVg', '/user/kontor']"
2710,Pronti & Kalmani,-1,UCKyr47IbbGO4HCTRVw3b-lA,channel,/channel/UCKyr47IbbGO4HCTRVw3b-lA,0,[]
2711,Rowald Steyn,-1,RowaldSteyn,user,/user/RowaldSteyn,0,[]
2712,Candee Jay,-1,UCnMfi1Lx2tO2tGX4WxjUDtw,channel,/channel/UCnMfi1Lx2tO2tGX4WxjUDtw,0,[]
2713,DJ ISAAC,101000,DJISAAC,user,/user/DJISAAC,0,[]
2714,D-Block & S-te-Fan (DBSTF),250000,dblockstefan,user,/user/dblockstefan,0,[]
2715,urbanamadei,2400000,urbanamadei,user,/user/urbanamadei,6,"['/user/PBChannelnet', '/user/undFUSSBALL', '/user/PDKFilms', '/channel/UC-JcpV0D3Ws5-VnbdfLOJSA', '/user/experiencegermany', '/user/leopardheadking']"
2716,PAINTBALL CHANNEL,17900,PBChannelnet,user,/user/PBChannelnet,7,"['/channel/UCrrQV44g3aFxi12cRopBOAA', '/user/pbnation', '/channel/UC38UM1-LycCJm-5kf5JLzYQ', '/channel/UCKEa3CdBu3eit0Frk0ExN4Q', '/user/DrHossa1985', '/user/behindthebunker', '/user/SocialPaintball']"
2717,RC KressGarage,477,UCrrQV44g3aFxi12cRopBOAA,channel,/channel/UCrrQV44g3aFxi12cRopBOAA,0,[]
2718,PbNation Paintball,285000,pbnation,user,/user/pbnation,3,"['/user/PBChannelnet', '/user/behindthebunker', '/user/SocialPaintball']"
2719,Paintball Ruined My Life,65900,UC38UM1-LycCJm-5kf5JLzYQ,channel,/channel/UC38UM1-LycCJm-5kf5JLzYQ,0,[]
2720,Paintball Gallery,250,UCKEa3CdBu3eit0Frk0ExN4Q,channel,/channel/UCKEa3CdBu3eit0Frk0ExN4Q,4,"['/user/PBChannelnet', '/user/ungefilmt', '/user/SocialPaintball', '/user/SwagTab']"
2721,Hossa Moviez,155,DrHossa1985,user,/user/DrHossa1985,0,[]
2722,behindthebunker,6110,behindthebunker,user,/user/behindthebunker,0,[]
2723,Social Paintball,168000,SocialPaintball,user,/user/SocialPaintball,0,[]
2724,undFUSSBALL,53000,undFUSSBALL,user,/user/undFUSSBALL,9,"['/user/ehfTV', '/user/freekickerz', '/user/proownez', '/user/lHitThatBall', '/user/Fussball247', '/user/VanbergenFussball', '/user/undFUSSBALLclips', '/user/KnopTV', '/user/Fruchtzwerg90games']"
2725,freekickerz,8660000,freekickerz,user,/user/freekickerz,2,"['/user/AlexanderStraubMagic', '/user/JPPGmbH']"
2726,proownez,1200000,proownez,user,/user/proownez,0,[]
2727,HitThatBall,36500,lHitThatBall,user,/user/lHitThatBall,3,"['/channel/UC-9-kyTW8ZkZNDHQJ6FgpwQ', '/user/TheSimpleMaths', '/user/freekickerz']"
2728,freekickerz.tv,281000,Fussball247,user,/user/Fussball247,1,['/user/freekickerz']
2729,Fussball mit Vanbergen,34400,VanbergenFussball,user,/user/VanbergenFussball,1,['/user/SkySportHD']
2730,undFUSSBALL Clips,3400,undFUSSBALLclips,user,/user/undFUSSBALLclips,1,['/user/undFUSSBALL']
2731,Matze Knop,110000,KnopTV,user,/user/KnopTV,5,"['/user/latenight', '/user/freekickerz', '/user/undFUSSBALL', '/user/YTITTY', '/user/ApeCrimeReloaded']"
2732,Fruchtzwerg90,6130,Fruchtzwerg90games,user,/user/Fruchtzwerg90games,0,[]
2733,AirTrack-Show,-1,UC-JcpV0D3Ws5-VnbdfLOJSA,channel,/channel/UC-JcpV0D3Ws5-VnbdfLOJSA,6,"['/channel/UC4k0QJWtRVEEH8Hw_okWywg', '/channel/UC60IIF0T6ev9bb8QccD3arQ', '/channel/UCAkZulWetZPgmj018rT2veQ', '/user/airtrackeurope', '/user/D3RD3NDE86', '/user/SchneehaaseRecords']"
2734,Team Scoop,222,UC4k0QJWtRVEEH8Hw_okWywg,channel,/channel/UC4k0QJWtRVEEH8Hw_okWywg,0,[]
2735,Cool Places - Die Erlebnis-Suchmaschine,1860,UC60IIF0T6ev9bb8QccD3arQ,channel,/channel/UC60IIF0T6ev9bb8QccD3arQ,0,[]
2736,TotalTrick3rs,881,UCAkZulWetZPgmj018rT2veQ,channel,/channel/UCAkZulWetZPgmj018rT2veQ,1,['/user/devinsupertramp']
2737,airtrackeurope,-1,airtrackeurope,user,/user/airtrackeurope,0,[]
2738,Bad Teddy TV,-1,D3RD3NDE86,user,/user/D3RD3NDE86,1,['/user/PlayStation']
2739,ALEXANDER SCHLIEPHAKE,106,SchneehaaseRecords,user,/user/SchneehaaseRecords,6,"['/channel/UC-JcpV0D3Ws5-VnbdfLOJSA', '/user/EdSheeran', '/user/noisey', '/user/MrSuicideSheep', '/user/filmriot', '/user/theclavinover']"
2740,Land Rover Deutschland,16100,experiencegermany,user,/user/experiencegermany,2,"['/user/JaguarDeutschland', '/user/landrover']"
2741,Jaguar Deutschland,21000,JaguarDeutschland,user,/user/JaguarDeutschland,2,"['/user/experiencegermany', '/user/landrover']"
2742,Land Rover,750000,landrover,user,/user/landrover,1,['/user/experiencegermany']
2743,Sam Pilgrim,1590000,leopardheadking,user,/user/leopardheadking,6,"['/user/PewDiePie', '/user/kaiwatermanlenny', '/user/VitalyzdTv', '/user/Tomcardy1993', '/user/138mws', '/user/petermckinnon24']"
2744,Kai Lenny,3200,kaiwatermanlenny,user,/user/kaiwatermanlenny,2,"['/user/psychicpebbles', '/user/thelonelyisland']"
2745,VitalyzdTv,10100000,VitalyzdTv,user,/user/VitalyzdTv,0,[]
2746,Tom Cardy,111000,Tomcardy1993,user,/user/Tomcardy1993,2,"['/user/DCshoesFILM', '/user/leopardheadking']"
2747,Master Wong,2790000,138mws,user,/user/138mws,0,[]
2748,BERLIN CALLING,3970,berlincallingfilm,user,/user/berlincallingfilm,7,"['/channel/UC9nmcxUaDfgQJH8tyMCM1Ow', '/channel/UCO5HBfVhG563PHMSA9upjxw', '/user/BPitchControlTV', '/user/hannesstoehrfilm', '/user/pfadfinderei', '/channel/UCsclG4pydtjNa6JHa2UIKCg', '/user/paulkalkbrenner']"
2749,Berlin is in Germany,1,UC9nmcxUaDfgQJH8tyMCM1Ow,channel,/channel/UC9nmcxUaDfgQJH8tyMCM1Ow,4,"['/user/berlincallingfilm', '/channel/UCO5HBfVhG563PHMSA9upjxw', '/user/hannesstoehrfilm', '/channel/UCsclG4pydtjNa6JHa2UIKCg']"
2750,Global Player Film,93,UCO5HBfVhG563PHMSA9upjxw,channel,/channel/UCO5HBfVhG563PHMSA9upjxw,2,"['/user/berlincallingfilm', '/user/hannesstoehrfilm']"
2751,Hannes Stoehr,1500,hannesstoehrfilm,user,/user/hannesstoehrfilm,0,[]
2752,One Day in Europe,3,UCsclG4pydtjNa6JHa2UIKCg,channel,/channel/UCsclG4pydtjNa6JHa2UIKCg,0,[]
2753,BPitchBerlinTV,27600,BPitchControlTV,user,/user/BPitchControlTV,1,['/user/EllenAllienTV']
2754,Ellen Allien UFO,53700,EllenAllienTV,user,/user/EllenAllienTV,2,"['/user/brtvofficial', '/user/BPitchControlTV']"
2755,pfadfinderei,546,pfadfinderei,user,/user/pfadfinderei,5,"['/user/kaufhaus', '/user/SelinaCaprice', '/user/MonkeytownRecords', '/user/playbiennial', '/user/VIDEOGEIST']"
2756,kaufhaus,16,kaufhaus,user,/user/kaufhaus,0,[]
2757,selina - caprice,9,SelinaCaprice,user,/user/SelinaCaprice,0,[]
2758,Monkeytown Records,59200,MonkeytownRecords,user,/user/MonkeytownRecords,0,[]
2759,YouTube Play (2010),68900,playbiennial,user,/user/playbiennial,0,[]
2760,VIDEOGEIST,669,VIDEOGEIST,user,/user/VIDEOGEIST,0,[]
2761,Paul Kalkbrenner,520000,paulkalkbrenner,user,/user/paulkalkbrenner,0,[]
2762,jewishmuseumberlin,674,jewishmuseumberlin,user,/user/jewishmuseumberlin,1,['/user/jmberlinTube']
2763,jmberlinTube,2540,jmberlinTube,user,/user/jmberlinTube,1,['/user/jewishmuseumberlin']
2764,BerlinMusic,37,BerlinMusic,user,/user/BerlinMusic,1,['/channel/UC7m0IoRFat0b8PFSRQ98KBg']
2765,Schwecke & Thilo mit h,142,UC7m0IoRFat0b8PFSRQ98KBg,channel,/channel/UC7m0IoRFat0b8PFSRQ98KBg,4,"['/user/undFUSSBALL', '/user/HBSCshawn', '/user/HerthaSuchti', '/user/herthatv']"
2766,HBSCshawn,160,HBSCshawn,user,/user/HBSCshawn,7,"['/channel/UC-NZazksH-lR-Mif-3DZL3g', '/user/GalileoOffiziell', '/user/davidguettavevo', '/user/TeddyComedy', '/user/hmckenzie217', '/channel/UC6Gc4KQ1ueDnh8x7plaAD3w', '/user/bibanator']"
2767,HerthaSuchti,3960,HerthaSuchti,user,/user/HerthaSuchti,3,"['/user/theclavinover', '/channel/UC8F7jkwz6PdZfiod0CTtVKA', '/user/SpaceFrogsRadio']"
2768,Hertha BSC,64900,herthatv,user,/user/herthatv,1,['/user/nike']
2769,Friedrichstadt-Palast Berlin,1820,Showpalast,user,/user/Showpalast,12,"['/user/BSRBerlin', '/user/ThaliaTheaterHH', '/user/EnergyBerlin1034', '/user/DasTipiTV', '/user/LastWeekTonight', '/user/Barbieloveslipsticks', '/user/TheaterDortmund', '/user/hauptstadtzoo', '/user/Berlin', '/channel/UCATQ1YPs77iZCYwXvaNAArQ', '/user/StageTV', '/channel/UCD77635AtXRkWC8MK4mkgrg']"
2770,BSR - Berliner Stadtreinigung,1700,BSRBerlin,user,/user/BSRBerlin,2,"['/user/diemitdemlaubtanzen', '/channel/UCssm2xfAOCUAtgiFTAgPs1w']"
2771,diemitdemlaubtanzen,10,diemitdemlaubtanzen,user,/user/diemitdemlaubtanzen,1,['/user/DIYeule']
2772,Abfallwirtschaftsbetrieb München (AWM),474,UCssm2xfAOCUAtgiFTAgPs1w,channel,/channel/UCssm2xfAOCUAtgiFTAgPs1w,1,['/user/BSRBerlin']
2773,Thalia Theater,2760,ThaliaTheaterHH,user,/user/ThaliaTheaterHH,12,"['/user/MimMann', '/user/mkammerspiele', '/user/schauspielhausonline', '/user/SchauspielhausZ', '/user/schauspielkoeln', '/user/TheaterOberhausen', '/user/residenztheatermuc', '/user/theRSC', '/user/schauspieldortmund', '/user/volkstheatermuenchen', '/user/staatsschauspieldd', '/user/TheaterBielefeld']"
2774,Miriam Endrulat,20,MimMann,user,/user/MimMann,0,[]
2775,Münchner Kammerspiele,830,mkammerspiele,user,/user/mkammerspiele,0,[]
2776,SchauSpielHaus Hamburg,968,schauspielhausonline,user,/user/schauspielhausonline,3,"['/user/mkammerspiele', '/user/ThaliaTheaterHH', '/user/SchauspielhausZ']"
2777,Schauspielhaus Zürich,858,SchauspielhausZ,user,/user/SchauspielhausZ,0,[]
2778,Schauspiel Köln,432,schauspielkoeln,user,/user/schauspielkoeln,0,[]
2779,Theater Oberhausen,542,TheaterOberhausen,user,/user/TheaterOberhausen,4,"['/user/mkammerspiele', '/user/ThaliaTheaterHH', '/user/schauspielkoeln', '/user/schauspieldortmund']"
2780,residenztheatermuc,45,residenztheatermuc,user,/user/residenztheatermuc,0,[]
2781,Royal Shakespeare Company,46200,theRSC,user,/user/theRSC,0,[]
2782,SchauspielDo Archiv Voges,475,schauspieldortmund,user,/user/schauspieldortmund,1,['/user/TheaterDortmund']
2783,volkstheatermuenchen,1300,volkstheatermuenchen,user,/user/volkstheatermuenchen,0,[]
2784,Staatsschauspiel Dresden ,1500,staatsschauspieldd,user,/user/staatsschauspieldd,0,[]
2785,Theater Bielefeld,1090,TheaterBielefeld,user,/user/TheaterBielefeld,0,[]
2786,TIPI AM KANZLERAMT Theater,383,DasTipiTV,user,/user/DasTipiTV,7,"['/channel/UC7iljUY9RSb6jDkN-lax_mA', '/user/CarringtonBrown', '/user/benzett83', '/user/BarJederVernunftTV', '/user/GaylTuftsLOVE', '/user/IdilBaydar', '/channel/UCmpdi9l37fIJry3D3Z3qtgg']"
2787,Tim Fischer,447,UC7iljUY9RSb6jDkN-lax_mA,channel,/channel/UC7iljUY9RSb6jDkN-lax_mA,0,[]
2788,CarringtonBrown,868,CarringtonBrown,user,/user/CarringtonBrown,0,[]
2789,Ass-Dur,2500,benzett83,user,/user/benzett83,1,['/user/hmckenzie217']
2790,BAR JEDER VERNUNFT Theater,431,BarJederVernunftTV,user,/user/BarJederVernunftTV,2,"['/user/DasTipiTV', '/user/IdilBaydar']"
2791,Gayle Tufts LOVE!,301,GaylTuftsLOVE,user,/user/GaylTuftsLOVE,0,[]
2792,Jilet Ayse,36000,IdilBaydar,user,/user/IdilBaydar,0,[]
2793,Das Lumpenpack,70500,UCmpdi9l37fIJry3D3Z3qtgg,channel,/channel/UCmpdi9l37fIJry3D3Z3qtgg,0,[]
2794,TheaterDortmund,2580,TheaterDortmund,user,/user/TheaterDortmund,0,[]
2795,Zoologische Gärten Berlin,21500,hauptstadtzoo,user,/user/hauptstadtzoo,12,"['/user/magdeburgzoo', '/channel/UC1jOzSwdALosaxzWRo0k-0A', '/channel/UC3h8-lT5gbc2DDUDFz5m_hQ', '/user/TierparkHagenbeck', '/user/ErlebnisZooHannover', '/channel/UCDR-_EOPP-6mwOqzz7KHd5A', '/user/bzberlinvideo', '/user/ZooOsnabrueck', '/channel/UCRA6lroDZ2AM7HRDCeQLtjw', '/user/ZoosVictoria', '/channel/UCUFM1Mp4r5fqi1TmMkhQkyw', '/user/ZooHeidelberg']"
2796,magdeburgzoo,3410,magdeburgzoo,user,/user/magdeburgzoo,0,[]
2797,Zoo Duisburg,14600,UC1jOzSwdALosaxzWRo0k-0A,channel,/channel/UC1jOzSwdALosaxzWRo0k-0A,0,[]
2798,Der Regierende Bürgermeister von Berlin,3290,UC3h8-lT5gbc2DDUDFz5m_hQ,channel,/channel/UC3h8-lT5gbc2DDUDFz5m_hQ,0,[]
2799,Tierpark Hagenbeck,3830,TierparkHagenbeck,user,/user/TierparkHagenbeck,0,[]
2800,Erlebnis-Zoo Hannover,3830,ErlebnisZooHannover,user,/user/ErlebnisZooHannover,0,[]
2801,ZOOM Erlebniswelt Gelsenkirchen,760,UCDR-_EOPP-6mwOqzz7KHd5A,channel,/channel/UCDR-_EOPP-6mwOqzz7KHd5A,0,[]
